name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
Japan,JPN,JPY,480,150.46,35224.682,4948754.342,2024-07-01
South Korea,KOR,KRW,5500,1376.75,35674.095,46578327.43,2024-07-01
Kuwait,KWT,KWD,1.4,0.30555,33679.025,10344.962,2024-07-01
Lebanon,LBN,LBP,460000,89550,4574.386,398428164.5,2024-07-01
Lithuania,LTU,EUR,4.1,0.92413,27995.627,25883.998,2024-07-01
Latvia,LVA,EUR,3.7,0.92413,22725.284,21011.181,2024-07-01
Moldova,MDA,MDL,63,17.63,6704.941,121797.824,2024-07-01
Mexico,MEX,MXN,95,18.6305,13683.652,243004.108,2024-07-01
Malaysia,MYS,MYR,13.15,4.5945,12097.99,55174.382,2024-07-01
Nicaragua,NIC,NIO,159,36.6243,2672.8,97363.026,2024-07-01
Netherlands,NLD,EUR,5.69,0.92413,63768.728,58958.837,2024-07-01
Norway,NOR,NOK,74,10.9345,90754.513,958670.171,2024-07-01
New Zealand,NZL,NZD,8.4,1.68364340432696,48787.26,79399.878,2024-07-01
Oman,OMN,OMR,1.53,0.385,20552.608,7902.478,2024-07-01
Pakistan,PAK,PKR,1065,278.75,1454.117,361420.739,2024-07-01
Peru,PER,PEN,16.9,3.7181,8086.186,30193.143,2024-07-01
Philippines,PHL,PHP,167,58.3755,3905.419,217259.977,2024-07-01
Poland,POL,PLN,20.9,3.96845,22119.079,92923.174,2024-07-01
Portugal,PRT,EUR,4.95,0.92413,27642.598,25557.596,2024-07-01
Qatar,QAT,QAR,14,3.641,70946.184,258244.11,2024-07-01
Romania,ROU,RON,16.25,4.60025,18253.716,83480.978,2024-07-01
Saudi Arabia,SAU,SAR,19,3.7519,36156.848,135588.181,2024-07-01
Singapore,SGP,SGD,6.65,1.3376,86382.611,115991.691,2024-07-01
Slovakia,SVK,EUR,4.5,0.92413,24612.667,22756.204,2024-07-01
Slovenia,SVN,EUR,3.9,0.92413,32723.735,30255.478,2024-07-01
Sweden,SWE,SEK,60,10.7176,54871.777,582198.406,2024-07-01
Thailand,THA,THB,135,35.645,7210.541,250942.621,2024-07-01
Turkey,TUR,TRY,155,33.1104,13516.335,317505.439,2024-07-01
Taiwan,TWN,TWD,75,32.87,32338.714,1007596.185,2024-07-01
Ukraine,UKR,UAH,118,41.05,5326.012,194792.554,2024-07-01
Uruguay,URY,UYU,285,40.3,22655.825,879531.237,2024-07-01
United States,USA,USD,5.69,1,82536.095,82536.095,2024-07-01
Venezuela,VEN,VES,181.6,36.56705,3828.58,113153.594,2024-07-01
Vietnam,VNM,VND,76000,25247.5,4316.469,102885196.1,2024-07-01
South Africa,ZAF,ZAR,51.9,18.19125,6192.66,114288.122,2024-07-01
United Arab Emirates,ARE,AED,18,3.6729,48941.279,179736.848,2025-01-01
Argentina,ARG,ARS,7300,1050.0001,13908.489,4124101.94,2025-01-01
Australia,AUS,AUD,7.75,1.59121648500278,64851.313,97546.135,2025-01-01
Austria,AUT,EUR,5.17,0.95247,56763.597,52482.083,2025-01-01
Azerbaijan,AZE,AZN,6.24,1.7,7151.946,12158.308,2025-01-01
Belgium,BEL,EUR,4.9,0.95247,55482.368,51297.493,2025-01-01
Bahrain,BHR,BHD,1.7,0.377,29290.112,11013.082,2025-01-01
Brazil,BRA,BRL,23.9,5.9367,10350.437,51693.88,2025-01-01
Canada,CAN,CAD,7.81,1.43845,55002.356,74248.156,2025-01-01
Switzerland,CHE,CHF,7.2,0.90085,105353.239,94658.832,2025-01-01
Chile,CHL,CLP,4490,987.25,16988.274,14266667.33,2025-01-01
China,CHN,CNY,25.5,7.24785,13029.245,91813.807,2025-01-01
Colombia,COL,COP,21900,4232.22,7026.609,30396794.09,2025-01-01
Costa Rica,CRI,CRC,2990,506.625,16582.493,9020524.051,2025-01-01
Czech Republic,CZE,CZK,109,23.8918,31800.883,705918.648,2025-01-01
Germany,DEU,EUR,6.09,0.95247,54793.074,50660.191,2025-01-01
Denmark,DNK,DKK,39,7.1077,68207.562,469929.816,2025-01-01
Egypt,EGY,EGP,135,50.25,3743.608,96535.171,2025-01-01
Spain,ESP,EUR,5.5,0.95247,33312.918,30800.22,2025-01-01
Estonia,EST,EUR,4.6,0.95247,30272.75,27989.364,2025-01-01
Euro area,EUZ,EUR,5.67,0.95247,45385.507976106,41962.2107660266,2025-01-01
Finland,FIN,EUR,5.95,0.95247,53069.46,49066.584,2025-01-01
France,FRA,EUR,5.5,0.95247,44749.675,41374.337,2025-01-01
Britain,GBR,GBP,4.59,0.80164,49938.295,40162.333,2025-01-01
Greece,GRC,EUR,4.7,0.95247,23335.57,21575.436,2025-01-01
Guatemala,GTM,GTQ,31,7.7215,5757.518,45099.075,2025-01-01
Hong Kong,HKG,HKD,24,7.7877,50580.146,396021.467,2025-01-01
Honduras,HND,HNL,105,25.465,3227.455,79400.773,2025-01-01
Croatia,HRV,EUR,4.41,0.95247,22188.372,20514.767,2025-01-01
Hungary,HUN,HUF,1420,389.43235,22220.348,7842986.25,2025-01-01
Indonesia,IDN,IDR,41000,16172.5,4919.934,74964470.45,2025-01-01
India,IND,INR,226,86.34125,2434.448,201547.339,2025-01-01
Ireland,IRL,EUR,5.8,0.95247,106501.452,98468.355,2025-01-01
Israel,ISR,ILS,17,3.60575,52146.476,191240.668,2025-01-01
Italy,ITA,EUR,6,0.95247,39282.374,36319.418,2025-01-01
Jordan,JOR,JOD,2.5,0.709,4913.167,3483.428,2025-01-01
Japan,JPN,JPY,480,154.355,35224.682,4948754.342,2025-01-01
South Korea,KOR,KRW,5500,1431.2,35674.095,46578327.43,2025-01-01
Kuwait,KWT,KWD,1.4,0.3081,33679.025,10344.962,2025-01-01
Lebanon,LBN,LBP,480000,89550,4574.386,398428164.5,2025-01-01
Lithuania,LTU,EUR,4.1,0.95247,27995.627,25883.998,2025-01-01
Latvia,LVA,EUR,3.7,0.95247,22725.284,21011.181,2025-01-01
Moldova,MDA,MDL,65,18.45,6704.941,121797.824,2025-01-01
Mexico,MEX,MXN,95,20.647,13683.652,243004.108,2025-01-01
Malaysia,MYS,MYR,13.15,4.3785,12097.99,55174.382,2025-01-01
Nicaragua,NIC,NIO,164,36.6243,2672.8,97363.026,2025-01-01
Netherlands,NLD,EUR,5.75,0.95247,63768.728,58958.837,2025-01-01
Norway,NOR,NOK,75,11.2368,90754.513,958670.171,2025-01-01
New Zealand,NZL,NZD,8.4,1.75947919415853,48787.26,79399.878,2025-01-01
Oman,OMN,OMR,1.53,0.385,20552.608,7902.478,2025-01-01
Pakistan,PAK,PKR,1050,278.85,1454.117,361420.739,2025-01-01
Peru,PER,PEN,16.9,3.73135,8086.186,30193.143,2025-01-01
Philippines,PHL,PHP,169,58.435,3905.419,217259.977,2025-01-01
Poland,POL,PLN,20.9,4.01115,22119.079,92923.174,2025-01-01
Portugal,PRT,EUR,4.95,0.95247,27642.598,25557.596,2025-01-01
Qatar,QAT,QAR,15,3.641,70946.184,258244.11,2025-01-01
Romania,ROU,RON,16.25,4.73835,18253.716,83480.978,2025-01-01
Saudi Arabia,SAU,SAR,19,3.7508,36156.848,135588.181,2025-01-01
Singapore,SGP,SGD,6.95,1.3444,86382.611,115991.691,2025-01-01
Slovakia,SVK,EUR,4.6,0.95247,24612.667,22756.204,2025-01-01
Slovenia,SVN,EUR,4.1,0.95247,32723.735,30255.478,2025-01-01
Sweden,SWE,SEK,62,10.93675,54871.777,582198.406,2025-01-01
Thailand,THA,THB,135,33.6925,7210.541,250942.621,2025-01-01
Turkey,TUR,TRY,190,35.74025,13516.335,317505.439,2025-01-01
Taiwan,TWN,TWD,78,32.728,32338.714,1007596.185,2025-01-01
Ukraine,UKR,UAH,120,42,5326.012,194792.554,2025-01-01
Uruguay,URY,UYU,299,43.27,22655.825,879531.237,2025-01-01
United States,USA,USD,5.79,1,82536.095,82536.095,2025-01-01
Venezuela,VEN,VES,252,56.5814,3828.58,113153.594,2025-01-01
Vietnam,VNM,VND,76000,25078,4316.469,102885196.1,2025-01-01
South Africa,ZAF,ZAR,51.9,18.6913,6192.66,114288.122,2025-01-01
United Arab Emirates,ARE,AED,19,3.67305,48905.827,179606.65,2025-07-01
Argentina,ARG,ARS,6600,1286.00695,13538.693,12405754.84,2025-07-01
Australia,AUS,AUD,8,1.53385995858578,65700.943,99533.497,2025-07-01
Austria,AUT,EUR,5.27,0.86073,58373.328,53946.751,2025-07-01
Azerbaijan,AZE,AZN,6.46,1.70065,7262.047,12345.48,2025-07-01
Belgium,BEL,EUR,5,0.86073,56796.37,52489.376,2025-07-01
Bahrain,BHR,BHD,1.8,0.377,29716.447,11173.384,2025-07-01
Brazil,BRA,BRL,23.9,5.5538,10282.171,55409.931,2025-07-01
Canada,CAN,CAD,7.5,1.37185,55209.059,75601.064,2025-07-01
Switzerland,CHE,CHF,7.2,0.80065,108255.92,95312.932,2025-07-01
Chile,CHL,CLP,4490,965.365,16589.838,15656438.04,2025-07-01
China,CHN,CNY,25.5,7.18515,13452.66,95805.529,2025-07-01
Colombia,COL,COP,22900,4017.86,7979.809,32513207.83,2025-07-01
Costa Rica,CRI,CRC,2990,502.605,18164.96,9355521.812,2025-07-01
Czech Republic,CZE,CZK,109,21.23125,31739.612,736893.292,2025-07-01
Germany,DEU,EUR,6.69,0.86073,56086.903,51833.71,2025-07-01
Denmark,DNK,DKK,45,6.42405,71214.061,490984.02,2025-07-01
Egypt,EGY,EGP,125,49.35,3593.858,130418.105,2025-07-01
Spain,ESP,EUR,5.75,0.86073,35151.242,32485.646,2025-07-01
Estonia,EST,EUR,4.6,0.86073,31418.897,29036.333,2025-07-01
Euro area,EUZ,EUR,5.96,0.86073,46974.7888624215,43412.5901822451,2025-07-01
Finland,FIN,EUR,6.35,0.86073,53291.833,49250.596,2025-07-01
France,FRA,EUR,5.6,0.86073,46053.562,42561.219,2025-07-01
Britain,GBR,GBP,5.09,0.74649,53338.651,41723.763,2025-07-01
Greece,GRC,EUR,4.7,0.86073,24688.425,22816.248,2025-07-01
Guatemala,GTM,GTQ,31,7.6677,6149.479,47715.211,2025-07-01
Hong Kong,HKG,HKD,25,7.85,54444.8,424878.143,2025-07-01
Honduras,HND,HNL,112,26.25475,3427.028,84973.124,2025-07-01
Croatia,HRV,EUR,4.74,0.86073,24044.333,22220.998,2025-07-01
Hungary,HUN,HUF,1540,344.76675,23252.805,8497408.868,2025-07-01
Indonesia,IDN,IDR,42000,16260,4958.391,78617514.39,2025-07-01
India,IND,INR,225.75,85.8175,2591.992,219219.28,2025-07-01
Ireland,IRL,EUR,6.3,0.86073,112355.758,103835.573,2025-07-01
Israel,ISR,ILS,20,3.3662,54294.192,200873.289,2025-07-01
Italy,ITA,EUR,6.2,0.86073,40404.749,37340.768,2025-07-01
Jordan,JOR,JOD,2.5,0.709,5081.083,3602.48,2025-07-01
Japan,JPN,JPY,480,148.82,33820.26,5119247.343,2025-07-01
South Korea,KOR,KRW,5500,1380.2,36238.64,49406855.69,2025-07-01
Kuwait,KWT,KWD,1.4,0.30585,32106.276,9846.781,2025-07-01
Lebanon,LBN,LBP,480000,89559.7,5479.848,490720403.1,2025-07-01
Lithuania,LTU,EUR,4.1,0.86073,29598.462,27353.946,2025-07-01
Latvia,LVA,EUR,3.7,0.86073,23499.359,21717.351,2025-07-01
Moldova,MDA,MDL,70,16.83,7513.614,133674.836,2025-07-01
Mexico,MEX,MXN,99,18.764,13838.574,253313.135,2025-07-01
Malaysia,MYS,MYR,13.55,4.242,12618.72,57748.661,2025-07-01
Nicaragua,NIC,NIO,169,36.6243,2955.492,108241.347,2025-07-01
Netherlands,NLD,EUR,5.95,0.86073,67690.232,62557.132,2025-07-01
Norway,NOR,NOK,75,10.21645,89683.506,963724.01,2025-07-01
New Zealand,NZL,NZD,8.6,1.6803898504453,48929.398,80813.678,2025-07-01
Oman,OMN,OMR,1.526,0.385,20529.481,7893.585,2025-07-01
Pakistan,PAK,PKR,1080,284.6,1577.637,446617.071,2025-07-01
Peru,PER,PEN,16.9,3.56805,8665.536,32546.668,2025-07-01
Philippines,PHL,PHP,169,56.725,4089.27,234277.087,2025-07-01
Poland,POL,PLN,21.3,3.66865,25057.309,99763.379,2025-07-01
Portugal,PRT,EUR,5.2,0.86073,29319.477,27096.117,2025-07-01
Qatar,QAT,QAR,17,3.641,69719.505,253778.999,2025-07-01
Romania,ROU,RON,16.95,4.36975,20199.153,92862.882,2025-07-01
Saudi Arabia,SAU,SAR,19,3.7505,35527.794,133229.227,2025-07-01
Singapore,SGP,SGD,6.95,1.28505,94896.538,126803.918,2025-07-01
Slovakia,SVK,EUR,4.7,0.86073,25972.304,24002.767,2025-07-01
Slovenia,SVN,EUR,4.3,0.86073,34346.378,31741.817,2025-07-01
Sweden,SWE,SEK,71,9.70005,57125.421,603680.683,2025-07-01
Thailand,THA,THB,135,32.41,7386.636,260700.524,2025-07-01
Turkey,TUR,TRY,225,40.22,15882.632,521378.254,2025-07-01
Taiwan,TWN,TWD,78,29.311,34251.621,1099865.215,2025-07-01
Ukraine,UKR,UAH,132,41.815,5723.396,229806.285,2025-07-01
Uruguay,URY,UYU,315,40.445,23576.271,948068.643,2025-07-01
United States,USA,USD,6.01,1,86173.365,86173.365,2025-07-01
Venezuela,VEN,VES,487,115.6998,4539.177,186864.726,2025-07-01
Vietnam,VNM,VND,76000,26137.5,4535.521,113626149.3,2025-07-01
South Africa,ZAF,ZAR,53.9,17.8775,6434.85,117962.599,2025-07-01
United Arab Emirates,ARE,AED,19,3.673,48905.827,179606.65,2026-01-01
Argentina,ARG,ARS,8000,1445.755,13538.693,12405754.84,2026-01-01
Australia,AUS,AUD,8.5,1.49264870512725,65700.943,99533.497,2026-01-01
Austria,AUT,EUR,5.42,0.86192,58373.328,53946.751,2026-01-01
Azerbaijan,AZE,AZN,6.65,1.7025,7262.047,12345.48,2026-01-01
Belgium,BEL,EUR,5.27,0.86192,56796.37,52489.376,2026-01-01
Bahrain,BHR,BHD,1.8,0.377,29716.447,11173.384,2026-01-01
Brazil,BRA,BRL,23.9,5.37035,10282.171,55409.931,2026-01-01
Canada,CAN,CAD,7.7,1.38925,55209.059,75601.064,2026-01-01
Switzerland,CHE,CHF,7.3,0.8036,108255.92,95312.932,2026-01-01
Chile,CHL,CLP,4790,883.845,16589.838,15656438.04,2026-01-01
China,CHN,CNY,25.5,6.9627,13452.66,95805.529,2026-01-01
Colombia,COL,COP,22900,3686.725,7979.809,32513207.83,2026-01-01
Costa Rica,CRI,CRC,2990,495,18164.96,9355521.812,2026-01-01
Czech Republic,CZE,CZK,115,20.9274,31739.612,736893.292,2026-01-01
Germany,DEU,EUR,6.79,0.86192,56086.903,51833.71,2026-01-01
Denmark,DNK,DKK,46,6.44025,71214.061,490984.02,2026-01-01
Egypt,EGY,EGP,125,47.24,3593.858,130418.105,2026-01-01
Spain,ESP,EUR,5.9,0.86192,35151.242,32485.646,2026-01-01
Estonia,EST,EUR,4.7,0.86192,31418.897,29036.333,2026-01-01
Euro area,EUZ,EUR,6,0.86192,46974.7888624215,43412.5901822451,2026-01-01
Finland,FIN,EUR,6.35,0.86192,53291.833,49250.596,2026-01-01
France,FRA,EUR,5.6,0.86192,46053.562,42561.219,2026-01-01
Britain,GBR,GBP,5.29,0.74708,53338.651,41723.763,2026-01-01
Greece,GRC,EUR,4.9,0.86192,24688.425,22816.248,2026-01-01
Guatemala,GTM,GTQ,33,7.6657,6149.479,47715.211,2026-01-01
Hong Kong,HKG,HKD,25,7.7974,54444.8,424878.143,2026-01-01
Honduras,HND,HNL,134,26.48,3427.028,84973.124,2026-01-01
Croatia,HRV,EUR,4.92,0.86192,24044.333,22220.998,2026-01-01
Hungary,HUN,HUF,1660,332.33495,23252.805,8497408.868,2026-01-01
Indonesia,IDN,IDR,42500,16885,4958.391,78617514.39,2026-01-01
India,IND,INR,227,90.295,2591.992,219219.28,2026-01-01
Ireland,IRL,EUR,6.5,0.86192,112355.758,103835.573,2026-01-01
Israel,ISR,ILS,20,3.14275,54294.192,200873.289,2026-01-01
Italy,ITA,EUR,6.45,0.86192,40404.749,37340.768,2026-01-01
Jordan,JOR,JOD,2.5,0.70785,5081.083,3602.48,2026-01-01
Japan,JPN,JPY,480,158.545,33820.26,5119247.343,2026-01-01
South Korea,KOR,KRW,5500,1469.85,36238.64,49406855.69,2026-01-01
Kuwait,KWT,KWD,1.4,0.30825,32106.276,9846.781,2026-01-01
Lebanon,LBN,LBP,480000,89550,5479.848,490720403.1,2026-01-01
Lithuania,LTU,EUR,4.45,0.86192,29598.462,27353.946,2026-01-01
Latvia,LVA,EUR,3.7,0.86192,23499.359,21717.351,2026-01-01
Moldova,MDA,MDL,70,17.11,7513.614,133674.836,2026-01-01
Mexico,MEX,MXN,109,17.6755,13838.574,253313.135,2026-01-01
Malaysia,MYS,MYR,13.75,4.0545,12618.72,57748.661,2026-01-01
Nicaragua,NIC,NIO,174,36.6243,2955.492,108241.347,2026-01-01
Netherlands,NLD,EUR,5.95,0.86192,67690.232,62557.132,2026-01-01
Norway,NOR,NOK,76,10.11245,89683.506,963724.01,2026-01-01
New Zealand,NZL,NZD,8.6,1.7415534656914,48929.398,80813.678,2026-01-01
Oman,OMN,OMR,1.53,0.385,20529.481,7893.585,2026-01-01
Pakistan,PAK,PKR,1080,279.85,1577.637,446617.071,2026-01-01
Peru,PER,PEN,16.9,3.3601,8665.536,32546.668,2026-01-01
Philippines,PHL,PHP,169,59.475,4089.27,234277.087,2026-01-01
Poland,POL,PLN,22.7,3.63085,25057.309,99763.379,2026-01-01
Portugal,PRT,EUR,5.2,0.86192,29319.477,27096.117,2026-01-01
Qatar,QAT,QAR,17,3.641,69719.505,253778.999,2026-01-01
Romania,ROU,RON,17.45,4.38705,20199.153,92862.882,2026-01-01
Saudi Arabia,SAU,SAR,19,3.7501,35527.794,133229.227,2026-01-01
Singapore,SGP,SGD,7.45,1.28845,94896.538,126803.918,2026-01-01
Slovakia,SVK,EUR,5,0.86192,25972.304,24002.767,2026-01-01
Slovenia,SVN,EUR,4.4,0.86192,34346.378,31741.817,2026-01-01
Sweden,SWE,SEK,67,9.2299,57125.421,603680.683,2026-01-01
Thailand,THA,THB,135,31.395,7386.636,260700.524,2026-01-01
Turkey,TUR,TRY,255,43.1945,15882.632,521378.254,2026-01-01
Taiwan,TWN,TWD,78,31.5675,34251.621,1099865.215,2026-01-01
Ukraine,UKR,UAH,139,43.55,5723.396,229806.285,2026-01-01
Uruguay,URY,UYU,339,38.705,23576.271,948068.643,2026-01-01
United States,USA,USD,6.12,1,86173.365,86173.365,2026-01-01
Venezuela,VEN,VES,1370,338.72555,4539.177,186864.726,2026-01-01
Vietnam,VNM,VND,76000,26269,4535.521,113626149.3,2026-01-01
South Africa,ZAF,ZAR,54.9,16.34875,6434.85,117962.599,2026-01-01
United Arab Emirates,ARE,AED,19,3.67285,50231.644,184475.714,2026-07-01
Argentina,ARG,ARS,8700,1472.98605,14354.988,17854555.29,2026-07-01
Australia,AUS,AUD,8.5,1.42867347667691,66351.856,102934.885,2026-07-01
Austria,AUT,EUR,5.63,0.87439,63161.353,55927.545,2026-07-01
Azerbaijan,AZE,AZN,7.25,1.7,7321.685,12446.864,2026-07-01
Belgium,BEL,EUR,5.39,0.87439,61002.007,54015.506,2026-07-01
Bulgaria,BGR,EUR,5.68,0.87439,20920.692,18524.666,2026-07-01
Bahrain,BHR,BHD,1.8,0.37705,29343.67,11033.22,2026-07-01
Brazil,BRA,BRL,23.9,5.07935,10685.689,59704.06,2026-07-01
Canada,CAN,CAD,8.17,1.40515,55764.707,77964.952,2026-07-01
Switzerland,CHE,CHF,7.3,0.80735,115620.125,96121.465,2026-07-01
Chile,CHL,CLP,4990,922.715,17734.761,16870176.33,2026-07-01
China,CHN,CNY,26.5,6.7708,13968.065,99772.19,2026-07-01
Colombia,COL,COP,25900,3236.28,8622.574,34948461.77,2026-07-01
Costa Rica,CRI,CRC,3150,450.28,19161.968,9648234.373,2026-07-01
Czech Republic,CZE,CZK,115,21.1625,35678.377,780714.253,2026-07-01
Germany,DEU,EUR,6.99,0.87439,60438.79,53516.795,2026-07-01
Denmark,DNK,DKK,46,6.5366,77046.358,510187.504,2026-07-01
Egypt,EGY,EGP,145,50.53,3379.429,168084.337,2026-07-01
Spain,ESP,EUR,5.9,0.87439,38290.386,33905.025,2026-07-01
Estonia,EST,EUR,4.7,0.87439,34325.319,30394.074,2026-07-01
Euro area,EUZ,EUR,6.19,0.87439,50223.378819118,44471.3539995592,2026-07-01
Finland,FIN,EUR,6.35,0.87439,56464.358,49997.55,2026-07-01
France,FRA,EUR,5.6,0.87439,48929.949,43326.05,2026-07-01
Britain,GBR,GBP,5.49,0.74187,57608.214,43714.81,2026-07-01
Greece,GRC,EUR,4.9,0.87439,27040.815,23943.856,2026-07-01
Guatemala,GTM,GTQ,34,7.6199,6489.088,49832.952,2026-07-01
Hong Kong,HKG,HKD,25.5,7.83895,56892.781,443597.753,2026-07-01
Honduras,HND,HNL,139,26.77,3606.62,93608.786,2026-07-01
Croatia,HRV,EUR,5,0.87439,27376.486,24241.084,2026-07-01
Hungary,HUN,HUF,1660,313.352,25825.579,9042420.837,2026-07-01
Indonesia,IDN,IDR,43000,18065,5082.438,83747735.1,2026-07-01
India,IND,INR,236.25,96.26375,2675.322,236709.957,2026-07-01
Ireland,IRL,EUR,6.6,0.87439,130652.363,115688.875,2026-07-01
Israel,ISR,ILS,23,2.9993,60334.813,208269.238,2026-07-01
Italy,ITA,EUR,6.56,0.87439,43270.357,38314.646,2026-07-01
Jordan,JOR,JOD,2.5,0.709,5354.927,3796.636,2026-07-01
Japan,JPN,JPY,500,162.135,35973.152,5383667.285,2026-07-01
South Korea,KOR,KRW,5700,1485.9,36226.965,51530714.28,2026-07-01
Kuwait,KWT,KWD,1.4,0.3095,30876.881,9462.966,2026-07-01
Lebanon,LBN,LBP,480000,89550,6443.215,576694617.7,2026-07-01
Lithuania,LTU,EUR,4.45,0.87439,32839.049,29078.025,2026-07-01
Latvia,LVA,EUR,3.7,0.87439,26116.424,23125.335,2026-07-01
Moldova,MDA,MDL,80,17.55,8542.376,148457.094,2026-07-01
Mexico,MEX,MXN,109,17.386,13741.296,264348.3,2026-07-01
Malaysia,MYS,MYR,14.55,4.078,13948.737,59762.306,2026-07-01
Nicaragua,NIC,NIO,187,36.6243,3336.71,122204.652,2026-07-01
Netherlands,NLD,EUR,6.26,0.87439,73832.752,65376.759,2026-07-01
Norway,NOR,NOK,78,9.68565,94468.188,982075.533,2026-07-01
New Zealand,NZL,NZD,8.8,1.71335560695622,48620.65,83592.129,2026-07-01
Oman,OMN,OMR,1.53,0.38505,19996.059,7688.485,2026-07-01
Pakistan,PAK,PKR,1080,277.925,1695.648,473761.778,2026-07-01
Peru,PER,PEN,16.9,3.3857,9910.942,35182.607,2026-07-01
Philippines,PHL,PHP,169,61.685,4270.136,245554.621,2026-07-01
Poland,POL,PLN,23.5,3.77915,28374.167,106692.544,2026-07-01
Portugal,PRT,EUR,5.65,0.87439,32165.93,28481.998,2026-07-01
Qatar,QAT,QAR,18,3.641,69680.131,253635.677,2026-07-01
Romania,ROU,RON,18.35,4.58165,22724.529,101445.451,2026-07-01
Saudi Arabia,SAU,SAR,19,3.755,35464.445,132991.669,2026-07-01
Singapore,SGP,SGD,7.45,1.29005,99365.285,129915.142,2026-07-01
Slovakia,SVK,EUR,5,0.87439,28497.802,25233.977,2026-07-01
Slovenia,SVN,EUR,4.6,0.87439,37357.421,33078.912,2026-07-01
Sweden,SWE,SEK,69,9.63495,62661.794,615383.041,2026-07-01
Thailand,THA,THB,135,33.62,8056.566,264922.442,2026-07-01
Turkey,TUR,TRY,325,47.0275,18611.136,734295.436,2026-07-01
Taiwan,TWN,TWD,78,32.1875,39488.575,1231737.517,2026-07-01
Ukraine,UKR,UAH,149,44.6702,6499.262,270948.19,2026-07-01
Uruguay,URY,UYU,359,40.165,24548.8,1008487.209,2026-07-01
United States,USA,USD,6.22,1,89991.152,89991.152,2026-07-01
Venezuela,VEN,VES,3267,724.8398,3736.309,618203.819,2026-07-01
Vietnam,VNM,VND,76000,26255.5,4829.379,125587206.4,2026-07-01
South Africa,ZAF,ZAR,56.9,16.325,6769.156,121104.15,2026-07-01
