date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2007-06-01,THA,THB,Thailand,62,34.455,1.79944855608765,-0.40018,-0.56816,-0.55094,-0.21393,0.24402,6106.30761290323,2.60216509974426,-0.14027,-0.46858,-0.40285,0.11923,0.22415
2007-06-01,TUR,TRY,Turkey,4.75,1.2981,3.6591942069178,0.21973,-0.12184,-0.08684,0.59848,1.52973,7286.55536842105,2.63534356222858,0.72625,0.06705,0.19902,1.2473,1.45798
2007-06-01,TWN,TWD,Taiwan,75,32.7705,2.28864374971392,-0.23712,-0.45075,-0.42886,-0.00023,0.58222,21983.38412,3.04849256343885,-0.06664,-0.42306,-0.35171,0.21508,0.329
2007-06-01,UKR,UAH,Ukraine,9.25,5.0275,1.83988065638986,-0.38671,-0.55845,-0.54085,-0.19627,0.27198,,,,,,,
2007-06-01,URY,UYU,Uruguay,62,23.945,2.5892670703696,-0.13691,-0.37861,-0.35384,0.13109,0.79005,,,,,,,
2007-06-01,USA,USD,United States,3,1,3,0,-0.28004,-0.25134,0.31052,1.07401,46216.853,3.72973023946175,0,-0.38187,-0.30542,0.30184,0.42388
2007-06-01,VEN,VEF,Venezuela,7400,2147.3,3.44618823638989,0.14873,-0.17296,-0.13999,0.50543,1.38248,,,,,,,
2007-06-01,ZAF,ZAR,South Africa,15.5,6.971,2.22349734614833,-0.25883,-0.46639,-0.44512,-0.02869,0.53718,8187.24561290323,2.66066326086545,0.03897,-0.35778,-0.27835,0.35257,0.47937
2008-06-01,ARE,AED,UAE,10,3.67285,2.72268129654083,-0.15181,-0.49039,-0.40429,0.03904,0.48854,,,,,,,
2008-06-01,ARG,ARS,Argentina,11,3.0195,3.64298724954463,0.13489,-0.31814,-0.20293,0.39026,0.99169,6650.89413272727,3.12685192331146,0.54551,-0.19145,-0.00164,0.90452,0.96883
2008-06-01,AUS,AUD,Australia,3.45,1.026,3.36257309941521,0.04753,-0.37062,-0.26429,0.28324,0.83839,50258.507573913,4.32162189672025,0.03216,-0.46002,-0.33325,0.27192,0.31487
2008-06-01,BRA,BRL,Brazil,7.5,1.5846,4.73305566073457,0.47447,-0.11411,0.03557,0.80625,1.58766,6145.253532,3.11299828264158,1.01689,0.05516,0.30286,1.48541,1.56934
2008-06-01,CAN,CAD,Canada,4.09,1.00355,4.07553186189029,0.26964,-0.23718,-0.1083,0.55532,1.22817,37694.4868899755,3.97739038589242,0.35927,-0.28888,-0.12194,0.67502,0.73159
2008-06-01,CHE,CHF,Switzerland,6.5,1.02215,6.35914493958812,0.98104,0.19025,0.39135,1.42681,2.47667,39420.6430338462,4.02468395156514,1.09598,0.09653,0.35395,1.58287,1.67009
2008-06-01,CHL,CLP,Chile,1550,494.65,3.13352875770747,-0.02382,-0.41349,-0.3144,0.19583,0.71316,11304.6510480387,3.25435647096245,0.27729,-0.33177,-0.1749,0.574,0.62715
2008-06-01,CHN,CNY,China,12.5,6.834,1.82908984489318,-0.43019,-0.65765,-0.59981,-0.30197,0,5340.9264,3.09096116961755,-0.21501,-0.58933,-0.49292,-0.03267,0
2008-06-01,COL,COP,Colombia,7000,1798.65,3.89180774469741,0.2124,-0.27157,-0.14849,0.48521,1.12773,4606.3107096,3.07083402438708,0.68118,-0.12047,0.086,1.07172,1.14167
2008-06-01,CRI,CRC,Costa Rica,1800,551.02,3.26666908642155,0.01765,-0.38857,-0.28527,0.24664,0.78595,,,,,,,
2008-06-01,CZE,CZK,Czech Republic,66.08,14.49795,4.55788577005715,0.4199,-0.1469,-0.00276,0.7394,1.49189,18270.0476100182,3.44519577649707,0.75497,-0.08187,0.13367,1.16264,1.23567
2008-06-01,DNK,DKK,Denmark,28,4.7044,5.95187484057478,0.85417,0.11402,0.30224,1.27138,2.25401,36687.3373992857,3.94979630597715,0.99894,0.04576,0.29126,1.46328,1.54646
2008-06-01,EGY,EGP,Egypt,13,5.3125,2.44705882352941,-0.23768,-0.54198,-0.4646,-0.06614,0.33786,2627.37932076923,3.01661487281622,0.07608,-0.43704,-0.30488,0.32605,0.37083
2008-06-01,EUZ,EUR,Euro area,3.36856,0.630497147,5.34270458800347,0.66439,0,0.16895,1.03891,1.92096,27854.6200281157,3.70779577749344,0.91146,0,0.23476,1.35549,1.43503
2008-06-01,GBR,GBP,Britain,2.29,0.501039657,4.57049650263512,0.42383,-0.14454,0,0.74422,1.49878,35472.3825458515,3.91650873384509,0.54805,-0.19012,0,0.90765,0.97207
2008-06-01,HKG,HKD,Hong Kong,13.3,7.7974,1.70569677071844,-0.46863,-0.68074,-0.6268,-0.34906,-0.06746,57421.8185458647,4.51788370020143,-0.49917,-0.73799,-0.67648,-0.38283,-0.36199
2008-06-01,HUN,HUF,Hungary,670,144.2578,4.64446289905988,0.44687,-0.13069,0.01618,0.77244,1.53922,12246.6539029254,3.28016565053156,0.87828,-0.01736,0.21332,1.31459,1.39275
2008-06-01,IDN,IDR,Indonesia,18700,9152,2.04326923076923,-0.36347,-0.61756,-0.55294,-0.22024,0.1171,3238.67565954545,3.03336329018627,-0.10645,-0.53253,-0.42279,0.10112,0.13831
2008-06-01,JPN,JPY,Japan,280,106.855,2.62037340320996,-0.18368,-0.50954,-0.42668,0,0.43261,48866.9675552143,4.28349620948491,-0.18851,-0.57546,-0.4758,0,0.03377
2008-06-01,KOR,KRW,South Korea,3200,1018.05,3.1432640832965,-0.02079,-0.41167,-0.31227,0.19955,0.71849,23377.1917725938,3.58512231715825,0.16305,-0.39154,-0.2487,0.43322,0.48162
2008-06-01,LKA,LKR,Sri Lanka,210,107.55,1.95258019525802,-0.39172,-0.63453,-0.57279,-0.25485,0.06751,,,,,,,
2008-06-01,MEX,MXN,Mexico,32,10.1685,3.14697349658258,-0.01963,-0.41098,-0.31146,0.20096,0.72051,11032.0855678125,3.24688866830452,0.28572,-0.32736,-0.16946,0.58439,0.63789
2008-06-01,MYS,MYR,Malaysia,5.5,3.238,1.69857936998147,-0.47085,-0.68207,-0.62836,-0.35178,-0.07135,15008.9304654545,3.35584704730444,-0.32857,-0.64873,-0.56627,-0.17259,-0.14465
2008-06-01,NOR,NOK,Norway,40,5.07915,7.87533347115167,1.45337,0.47403,0.72308,2.00542,3.3056,40629.38176275,4.05780121309422,1.57453,0.34689,0.66308,2.17259,2.27972
2008-06-01,NZL,NZD,New Zealand,4.9,1.3177,3.7186005919405,0.15844,-0.30399,-0.18639,0.41911,1.03303,28396.0740244898,3.72263064062399,0.3251,-0.30676,-0.14402,0.63292,0.68806
2008-06-01,PAK,PKR,Pakistan,140,70.9,1.97461212976023,-0.38486,-0.63041,-0.56797,-0.24644,0.07956,1593.345774,2.98828421824271,-0.12344,-0.54142,-0.43377,0.08018,0.11665
2008-06-01,PER,PEN,Peru,9.5,2.84,3.34507042253521,0.04208,-0.3739,-0.26812,0.27656,0.82882,3841.21271052632,3.04987171886579,0.45494,-0.23884,-0.06015,0.79291,0.85346
2008-06-01,PHL,PHP,Philippines,87,44.485,1.95571540968866,-0.39074,-0.63395,-0.5721,-0.25365,0.06923,3004.75558862069,3.02695430205635,-0.14292,-0.55161,-0.44635,0.05617,0.09184
2008-06-01,POL,PLN,Poland,7,2.03145,3.44581456595043,0.07346,-0.35504,-0.24607,0.31501,0.8839,14306.40183,3.3365990295189,0.36996,-0.28329,-0.11504,0.6882,0.7452
2008-06-01,RUS,RUB,Russia,59,23.2336,2.53942565938985,-0.2089,-0.52469,-0.44439,-0.03089,0.38835,13472.4357233898,3.31374986203666,0.01657,-0.46817,-0.34332,0.25271,0.29501
2008-06-01,SAU,SAR,Saudi Arabia,10,3.74955,2.66698670507128,-0.16916,-0.50082,-0.41648,0.01779,0.45809,23107.268781,3.57772691392382,-0.01114,-0.48267,-0.36122,0.21857,0.25971
2008-06-01,SGP,SGD,Singapore,3.95,1.35275,2.91997782295324,-0.09035,-0.45346,-0.36112,0.11434,0.59641,48295.7754455696,4.26784657567563,-0.09241,-0.52518,-0.41372,0.11842,0.15619
2008-06-01,SWE,SEK,Sweden,38,5.96085,6.37492974995177,0.98596,0.1932,0.3948,1.43283,2.4853,30468.3077518421,3.77940610802408,1.23755,0.17059,0.4454,1.75732,1.85043
2008-06-01,THA,THB,Thailand,62,33.36,1.85851318944844,-0.42102,-0.65214,-0.59337,-0.29074,0.01609,7003.00149435484,3.13649903008689,-0.21397,-0.58878,-0.49224,-0.03137,0.00133
2008-06-01,TUR,TRY,Turkey,5.15,1.19275,4.31775309159505,0.34509,-0.19184,-0.0553,0.64776,1.3606,7931.90314368932,3.16194926024846,0.81144,-0.05233,0.17014,1.23223,1.3076
2008-06-01,TWN,TWD,Taiwan,75,30.3625,2.47015232606011,-0.23048,-0.53766,-0.45954,-0.05733,0.35048,24913.6108736,3.62721742999743,-0.09662,-0.52739,-0.41644,0.11323,0.15082
2008-06-01,UKR,UAH,Ukraine,11,4.6,2.39130434782609,-0.25505,-0.55242,-0.4768,-0.08742,0.30737,,,,,,,
2008-06-01,URY,UYU,Uruguay,61,19.15,3.18537859007833,-0.00767,-0.40379,-0.30306,0.21562,0.74151,,,,,,,
2008-06-01,USA,USD,United States,3.21,1,3.21,0,-0.39918,-0.29767,0.22502,0.75497,47943.353,4.25819083616836,0,-0.47684,-0.35403,0.2323,0.27391
2008-06-01,ZAF,ZAR,South Africa,16.95,7.56325,2.24110005619277,-0.30184,-0.58053,-0.50966,-0.14474,0.22525,9000.99813274336,3.19124053511646,-0.06842,-0.51263,-0.39822,0.14799,0.18675
2009-07-01,ARE,AED,UAE,10,3.673,2.72257010618023,-0.20625,-0.41033,-0.26183,-0.21245,0.4882,,,,,,,
2009-07-01,ARG,ARS,Argentina,11.5,3.81125,3.01738274844211,-0.1203,-0.34648,-0.1819,-0.12717,0.64935,8627.22756608696,2.74086845644412,0.26213,-0.18821,0.08758,0.21703,0.61433
2009-07-01,AUS,AUD,Australia,4.34,1.2869,3.37244541145388,-0.01678,-0.26958,-0.08563,-0.02447,0.84343,45589.0799677419,3.8462042718171,0.00525,-0.35343,-0.13377,-0.03067,0.28577
2009-07-01,BRA,BRL,Brazil,8.03,1.9971,4.0208302037955,0.17225,-0.12915,0.09017,0.16309,1.19785,6942.51136239104,2.69048740036369,0.71335,0.10201,0.4764,0.65212,1.19147
2009-07-01,CAN,CAD,Canada,3.89,1.16085,3.35099280699487,-0.02303,-0.27422,-0.09145,-0.03067,0.83171,44009.5020385604,3.79896735199706,0.01127,-0.34956,-0.12858,-0.02486,0.29347
2009-07-01,CHE,CHF,Switzerland,6.5,1.08605,5.98499148289674,0.7449,0.29626,0.62271,0.73125,2.27149,43245.3334061538,3.77611506231188,0.8171,0.16875,0.5658,0.75217,1.32417
2009-07-01,CHL,CLP,Chile,1750,548.55,3.19022878497858,-0.0699,-0.30904,-0.13503,-0.07718,0.74383,11028.47647944,2.81267726074084,0.30036,-0.16362,0.12052,0.25389,0.66323
2009-07-01,CHN,CNY,China,12.5,6.8327,1.82943785033735,-0.46664,-0.60377,-0.50399,-0.47081,0,6681.1880632,2.68267258635361,-0.21817,-0.49713,-0.3263,-0.24611,0
2009-07-01,COL,COP,Colombia,7000,2095.6,3.34033212445123,-0.02614,-0.27653,-0.09434,-0.03376,0.82588,5413.6173336,2.64476617109281,0.44798,-0.06867,0.24773,0.39624,0.85205
2009-07-01,CRI,CRC,Costa Rica,2000,582.57,3.43306383782206,0.00089,-0.25645,-0.0692,-0.00693,0.87657,,,,,,,
2009-07-01,CZE,CZK,Czech Republic,67.92,18.66155,3.63956906044782,0.0611,-0.21172,-0.01321,0.0528,0.98945,19712.949934629,3.07238447030825,0.35811,-0.12647,0.17029,0.30958,0.7371
2009-07-01,DNK,DKK,Denmark,29.5,5.3375,5.52693208430913,0.61135,0.19705,0.49851,0.59875,2.02111,38427.0341355932,3.63202491512278,0.7446,0.12211,0.50333,0.68226,1.23144
2009-07-01,EGY,EGP,Egypt,13,5.58475,2.32776758135995,-0.32135,-0.49584,-0.36887,-0.32666,0.2724,3303.67837692308,2.58166892499913,0.03371,-0.33512,-0.10925,-0.00323,0.32218
2009-07-01,EUZ,EUR,Euro area,3.31,0.716897269,4.6171189975617,0.3461,0,0.25184,0.33557,1.52379,30823.8960436607,3.40465479441251,0.55474,0,0.33973,0.49919,0.9886
2009-07-01,GBR,GBP,Britain,2.29,0.620886626,3.68827400060635,0.0753,-0.20117,0,0.06689,1.01607,38817.0808340611,3.64368917320161,0.16049,-0.25358,0,0.11902,0.48433
2009-07-01,HKG,HKD,Hong Kong,13.3,7.7505,1.71601832139862,-0.4997,-0.62834,-0.53474,-0.50361,-0.062,63233.5571368421,4.37385836086551,-0.5502,-0.71069,-0.61241,-0.56627,-0.42468
2009-07-01,HUN,HUF,Hungary,720,199.1577,3.61522552228711,0.054,-0.217,-0.01981,0.04576,0.97614,12915.4690374306,2.86910734533248,0.44461,-0.07084,0.24482,0.39298,0.84773
2009-07-01,IDN,IDR,Indonesia,20900,10200,2.04901960784314,-0.40262,-0.55621,-0.44445,-0.40729,0.12003,3846.90182977512,2.59791389918665,-0.09576,-0.4184,-0.22082,-0.12808,0.15657
2009-07-01,ISR,ILS,Israel,15,3.97425,3.77429703717683,0.10038,-0.18254,0.02332,0.09177,1.06309,24810.900884,3.22483753754419,0.3418,-0.13696,0.15624,0.29386,0.71624
2009-07-01,JPN,JPY,Japan,320,92.565,3.45703019499811,0.00788,-0.25126,-0.0627,0,0.88967,44770.9280302813,3.8217376236344,0.03706,-0.33297,-0.10636,0,0.32645
2009-07-01,KOR,KRW,South Korea,3400,1314.5,2.58653480410803,-0.24591,-0.43979,-0.29871,-0.2518,0.41384,24739.4677544412,3.22270134600142,-0.07985,-0.40817,-0.2071,-0.11273,0.17692
2009-07-01,LKA,LKR,Sri Lanka,210,114.86,1.82831272853909,-0.46696,-0.60401,-0.50429,-0.47113,-0.00062,,,,,,,
2009-07-01,MEX,MXN,Mexico,33,13.8104,2.38950356253258,-0.30335,-0.48247,-0.35214,-0.3088,0.30614,12075.4223693939,2.84398594019631,-0.03675,-0.38044,-0.16996,-0.07117,0.23206
2009-07-01,MYS,MYR,Malaysia,6.77,3.602,1.87951138256524,-0.45204,-0.59293,-0.49041,-0.45632,0.02737,14804.3714475628,2.92559454361939,-0.26347,-0.52627,-0.36533,-0.28979,-0.05794
2009-07-01,NOR,NOK,Norway,40,6.50925,6.14510120213542,0.79157,0.33094,0.66612,0.77757,2.35901,47692.0527265,3.90909319534153,0.80224,0.15919,0.553,0.73784,1.30517
2009-07-01,NZL,NZD,New Zealand,4.9,1.59235,3.07721292429428,-0.10285,-0.33352,-0.16568,-0.10987,0.68205,31170.3658,3.41501589391758,0.03306,-0.33554,-0.10981,-0.00386,0.32134
2009-07-01,PAK,PKR,Pakistan,190,82.6,2.30024213075061,-0.32938,-0.5018,-0.37634,-0.33462,0.25735,1386.83171715789,2.52434606026301,0.04469,-0.32807,-0.09979,0.00735,0.33621
2009-07-01,PER,PEN,Peru,8.056,3.0274,2.66102926603686,-0.22419,-0.42366,-0.27852,-0.23026,0.45456,5320.26976415094,2.64197463319399,0.15473,-0.25728,-0.00496,0.11347,0.47697
2009-07-01,PHL,PHP,Philippines,99.39,48.385,2.0541490131239,-0.40112,-0.5551,-0.44306,-0.40581,0.12283,3087.53618985813,2.57520524190284,-0.08551,-0.4118,-0.21198,-0.11818,0.16969
2009-07-01,POL,PLN,Poland,7.6,3.15525,2.40868393946597,-0.29776,-0.47831,-0.34693,-0.30325,0.31663,15279.4648447368,2.93980210393961,-0.06066,-0.39582,-0.19057,-0.09423,0.20147
2009-07-01,RUS,RUB,Russia,67,32.7959,2.04293829411603,-0.40439,-0.55753,-0.4461,-0.40905,0.1167,15743.6518264179,2.95368351037743,-0.20704,-0.48997,-0.3167,-0.23537,0.01424
2009-07-01,SAU,SAR,Saudi Arabia,11,3.7504,2.9330204778157,-0.14489,-0.36475,-0.20477,-0.15158,0.60324,27366.3139336364,3.30125658538142,0.01858,-0.34485,-0.12228,-0.01781,0.30282
2009-07-01,SGP,SGD,Singapore,4.22,1.4645,2.88152953226357,-0.1599,-0.3759,-0.21873,-0.16647,0.57509,46009.6038483412,3.8587799431172,-0.14388,-0.44935,-0.26228,-0.17447,0.09502
2009-07-01,SWE,SEK,Sweden,39,7.90915,4.93099764197164,0.43761,0.06798,0.33694,0.42637,1.69536,32227.7115874359,3.44663557994918,0.64021,0.05497,0.41338,0.5816,1.09792
2009-07-01,THA,THB,Thailand,64.49,34.165,1.88760427337919,-0.44968,-0.59117,-0.48821,-0.45398,0.03179,7635.00842022019,2.71119636786189,-0.2018,-0.4866,-0.31219,-0.23032,0.02094
2009-07-01,TUR,TRY,Turkey,5.65,1.55005,3.64504370826748,0.06269,-0.21054,-0.01172,0.05439,0.99244,8622.94472212389,2.7407403789665,0.52474,-0.0193,0.31387,0.47025,0.95023
2009-07-01,TWN,TWD,Taiwan,75,33.1755,2.2607044355021,-0.3409,-0.51036,-0.38706,-0.34606,0.23574,26036.2134582667,3.26148023225132,-0.20532,-0.48887,-0.31523,-0.23372,0.01643
2009-07-01,UKR,UAH,Ukraine,14,7.66,1.82767624020888,-0.46715,-0.60415,-0.50446,-0.47132,-0.00096,,,,,,,
2009-07-01,URY,UYU,Uruguay,61,23.17,2.63271471730686,-0.23244,-0.42979,-0.28619,-0.23845,0.43908,,,,,,,
2009-07-01,USA,USD,United States,3.43,1,3.43,0,-0.25711,-0.07003,-0.00782,0.87489,48470.553,3.93237406950407,0,-0.35681,-0.1383,-0.03573,0.27906
2009-07-01,ZAF,ZAR,South Africa,17.95,8.2805,2.16774349375038,-0.368,-0.5305,-0.41226,-0.37295,0.18492,9967.28840222841,2.7809426719047,-0.10633,-0.4252,-0.22992,-0.13827,0.14305
2010-01-01,ARE,AED,UAE,11,3.673,2.99482711679826,-0.12687,-0.38174,-0.18427,-0.14329,0.6357,,,,,,,
2010-01-01,ARG,ARS,Argentina,7,3.7985,1.84283269711728,-0.46273,-0.61956,-0.49805,-0.47283,0.00651,14173.30243,3.07420364646245,-0.24022,-0.54517,-0.34868,-0.27806,-0.08455
2010-01-01,AUS,AUD,Australia,4.35,1.09355,3.97787023912944,0.15973,-0.1788,0.0835,0.13792,1.17262,45484.2774850575,4.23652676416879,0.19008,-0.28759,0.0202,0.13081,0.43391
2010-01-01,BRA,BRL,Brazil,8.2,1.7233,4.75831253989439,0.38726,-0.01768,0.29607,0.36117,1.59888,6798.58124878049,2.80043992941125,1.15358,0.28919,0.84617,1.04632,1.59483
2010-01-01,CAN,CAD,Canada,4.12,1.0368,3.97376543209877,0.15853,-0.17964,0.08238,0.13675,1.17038,41552.6609053398,4.09057765742498,0.23126,-0.26293,0.05551,0.16994,0.48354
2010-01-01,CHE,CHF,Switzerland,6.5,1.03115,6.30364156524269,0.8378,0.30134,0.71699,0.80324,2.4429,43245.3334061538,4.15341288931866,0.92362,0.15154,0.64904,0.82782,1.31776
2010-01-01,CHL,CLP,Chile,1600,503.1,3.18028225004969,-0.0728,-0.34345,-0.13375,-0.09024,0.73699,12062.3961493875,2.99584277890872,0.34549,-0.19455,0.15343,0.27848,0.62117
2010-01-01,CHN,CNY,China,12.5,6.8272,1.83091164752754,-0.46621,-0.62202,-0.50129,-0.47624,0,6681.1880632,2.79608207044258,-0.17005,-0.50317,-0.28852,-0.21138,0
2010-01-01,COL,COP,Colombia,8200,2095.6,3.91296048864287,0.1408,-0.1922,0.06582,0.11935,1.13717,4621.38065063415,2.71961809033853,0.82361,0.09166,0.5633,0.73279,1.19725
2010-01-01,CRI,CRC,Costa Rica,2050,582.57,3.51889043376762,0.02592,-0.27355,-0.04152,0.00662,0.92193,,,,,,,
2010-01-01,CZE,CZK,Czech Republic,67.64,18.21005,3.7144324150675,0.08292,-0.23318,0.01174,0.06256,1.02873,19794.552920757,3.28287518685159,0.43408,-0.14152,0.22937,0.36265,0.72791
2010-01-01,DNK,DKK,Denmark,30.94,5.16195,5.99385890990808,0.74748,0.23739,0.63261,0.71462,2.2737,36638.5748868778,3.90815741111798,0.94387,0.16366,0.6664,0.84707,1.34216
2010-01-01,EGY,EGP,Egypt,13,5.465,2.37877401646844,-0.30648,-0.50892,-0.35207,-0.31952,0.29923,3303.67837692308,2.6707024685064,0.12892,-0.3242,-0.03223,0.07269,0.36022
2010-01-01,EUZ,EUR,Euro area,3.36,0.693649638,4.84394399698368,0.41223,0,0.3194,0.38567,1.64565,30365.2071144395,3.67527803336123,0.67049,0,0.43203,0.58729,1.01276
2010-01-01,GBR,GBP,Britain,2.29,0.623752495,3.67132800005874,0.07036,-0.24208,0,0.05023,1.00519,38817.0808340611,3.98902770723681,0.16651,-0.30169,0,0.10842,0.40553
2010-01-01,HKG,HKD,Hong Kong,14.8,7.75655,1.90806479684911,-0.44371,-0.60609,-0.48028,-0.45417,0.04214,56824.7506702703,4.65750676002403,-0.48075,-0.68916,-0.55487,-0.50661,-0.37436
2010-01-01,HUN,HUF,Hungary,720,186.6508,3.85747074215594,0.12463,-0.20365,0.0507,0.10348,1.10686,12915.4690374306,3.02751047169432,0.61492,-0.03326,0.3844,0.53449,0.94581
2010-01-01,IDN,IDR,Indonesia,20900,9320,2.24248927038627,-0.34621,-0.53705,-0.38919,-0.35851,0.22479,3846.90182977512,2.69086795923992,0.05626,-0.36769,-0.09451,0.00366,0.27268
2010-01-01,ISR,ILS,Israel,14.9,3.7325,3.9919624916276,0.16384,-0.17589,0.08733,0.14195,1.18031,24977.4169973154,3.47527298735192,0.4559,-0.12846,0.24808,0.38339,0.7542
2010-01-01,JPN,JPY,Japan,320,91.54,3.49573956740223,0.01917,-0.27833,-0.04783,0,0.90929,44770.9280302813,4.21004587173948,0.05241,-0.37,-0.09781,0,0.26805
2010-01-01,KOR,KRW,South Korea,3400,1140.5,2.98114861902674,-0.13086,-0.38456,-0.18799,-0.14721,0.62823,24739.4677544412,3.46643985758362,0.09002,-0.34748,-0.06558,0.03573,0.31336
2010-01-01,LKA,LKR,Sri Lanka,210,114.86,1.82831272853909,-0.46696,-0.62256,-0.502,-0.47699,-0.00142,,,,,,,
2010-01-01,MEX,MXN,Mexico,32,12.81375,2.49731733489416,-0.27192,-0.48445,-0.31978,-0.28561,0.36397,12452.7793184375,3.01033454677454,0.05146,-0.37057,-0.09863,-0.00091,0.2669
2010-01-01,MYS,MYR,Malaysia,7.05,3.3875,2.08118081180812,-0.39324,-0.57035,-0.43313,-0.40465,0.13669,14216.3964113475,3.07580337724906,-0.1424,-0.48662,-0.26482,-0.18511,0.03332
2010-01-01,NOR,NOK,Norway,40,5.69555,7.02302674895313,1.04753,0.44986,0.91294,1.00902,2.83581,47692.0527265,4.31848359231981,1.06123,0.23391,0.767,0.95858,1.48357
2010-01-01,NZL,NZD,New Zealand,4.9,1.35685,3.61130559752368,0.05286,-0.25447,-0.01635,0.03306,0.97241,31170.3658,3.70516705955742,0.23535,-0.26048,0.05901,0.17383,0.48847
2010-01-01,PAK,PKR,Pakistan,200,82.6,2.42130750605327,-0.29408,-0.50014,-0.34048,-0.30735,0.32246,1317.4901313,2.59697137230308,0.18173,-0.29259,0.01304,0.12287,0.42385
2010-01-01,PER,PEN,Peru,8.056,2.8705,2.80647970736805,-0.18178,-0.42062,-0.23557,-0.19717,0.53283,5320.26976415094,2.74556218731812,0.29558,-0.22443,0.11064,0.23106,0.56104
2010-01-01,PHL,PHP,Philippines,101.52,45.92,2.21080139372822,-0.35545,-0.54359,-0.39782,-0.36757,0.20749,3022.75632299054,2.66027410602375,0.05331,-0.36946,-0.09704,0.00085,0.26913
2010-01-01,POL,PLN,Poland,8.1,2.83565,2.85648793045686,-0.1672,-0.4103,-0.22195,-0.18287,0.56015,14336.2880024691,3.08025398179696,0.17538,-0.29638,0.0076,0.11685,0.41621
2010-01-01,RUS,RUB,Russia,70,29.927,2.3390249607378,-0.31807,-0.51712,-0.36289,-0.33089,0.27752,15068.923891,3.10745082343486,-0.04596,-0.42889,-0.18215,-0.09348,0.14951
2010-01-01,SAU,SAR,Saudi Arabia,10,3.7502,2.66652445202923,-0.22259,-0.44951,-0.27369,-0.23721,0.45639,30102.945327,3.66554237556405,-0.07798,-0.44805,-0.20959,-0.1239,0.11094
2010-01-01,SGP,SGD,Singapore,4.45,1.39555,3.18870696141306,-0.07035,-0.34171,-0.13146,-0.08783,0.7416,43631.5793797753,4.16775107659874,-0.03028,-0.4195,-0.1687,-0.07857,0.16841
2010-01-01,SWE,SEK,Sweden,39,7.0821,5.50684119117211,0.60549,0.13685,0.49996,0.5753,2.0077,32227.7115874359,3.74441775200584,0.86403,0.11586,0.59795,0.77119,1.24595
2010-01-01,THA,THB,Thailand,70,33.135,2.112569790252,-0.38409,-0.56387,-0.42458,-0.39567,0.15383,7034.024186,2.80918002033303,-0.04684,-0.42941,-0.1829,-0.09431,0.14846
2010-01-01,TUR,TRY,Turkey,5.65,1.47455,3.83167746092028,0.11711,-0.20898,0.04368,0.0961,1.09277,8622.94472212389,2.86816378139725,0.69324,0.01362,0.45154,0.60891,1.04018
2010-01-01,TWN,TWD,Taiwan,75,31.8425,2.35534270236319,-0.31331,-0.51376,-0.35845,-0.32622,0.28643,26036.2134582667,3.51457753156829,-0.1506,-0.49152,-0.27184,-0.1929,0.02344
2010-01-01,UKR,UAH,Ukraine,14,7.66,1.82767624020888,-0.46715,-0.62269,-0.50218,-0.47717,-0.00177,,,,,,,
2010-01-01,URY,UYU,Uruguay,77,23.17,3.32326283987915,-0.03112,-0.31393,-0.09481,-0.04934,0.81509,,,,,,,
2010-01-01,USA,USD,United States,3.43,1,3.43,0,-0.2919,-0.06573,-0.01881,0.87338,48470.553,4.34738300741112,0,-0.40137,-0.14274,-0.0498,0.20489
2010-01-01,ZAF,ZAR,South Africa,17.95,7.3045,2.45738928058046,-0.28356,-0.49269,-0.33065,-0.29703,0.34217,9967.28840222841,2.91806838305147,0.06736,-0.36105,-0.085,0.01421,0.28606
2010-07-01,ARE,AED,UAE,11,3.67285,2.99494942619492,-0.15157,-0.30873,-0.14026,-0.18406,0.53761,,,,,,,
2010-07-01,ARG,ARS,Argentina,14,3.93375,3.55894502700985,0.0082,-0.17855,0.02164,-0.03041,0.82717,7840.06368642857,3.04414906042584,0.36801,-0.01584,0.30737,0.28111,0.81464
2010-07-01,AUS,AUD,Australia,4.35,1.133722578,3.83691750028815,0.08695,-0.11439,0.10144,0.04532,0.96988,47098.7271816092,4.1304454425759,0.08697,-0.21802,0.03879,0.01793,0.44186
2010-07-01,BRA,BRL,Brazil,8.71,1.77495,4.9071804839573,0.39014,0.13264,0.40867,0.3369,1.51935,6992.75289207807,3.02070377297807,0.90089,0.36752,0.81663,0.78015,1.52151
2010-07-01,CAN,CAD,Canada,4.17,1.04235,4.00057562239171,0.13331,-0.07662,0.14842,0.08991,1.0539,39609.4036834532,3.92321411332301,0.1932,-0.1416,0.14031,0.11741,0.58277
2010-07-01,CHE,CHF,Switzerland,6.5,1.05085,6.18546890612361,0.75226,0.42768,0.77562,0.68515,2.17563,43224.0152907692,4.02323126017232,0.799,0.29422,0.71926,0.68473,1.38635
2010-07-01,CHL,CLP,Chile,1750,523.65,3.34192685954359,-0.05328,-0.22864,-0.04065,-0.08953,0.71575,11505.16011068,3.14556313394325,0.24317,-0.10565,0.18807,0.16421,0.64905
2010-07-01,CHN,CNY,China,13.2,6.7769,1.9477932387965,-0.44822,-0.55043,-0.44086,-0.46935,0,7086.01904166667,3.02328446910614,-0.24613,-0.45766,-0.27954,-0.29401,0
